,Season,Date,Time,Home,Away,Home_goals,Away_goals,Result,AvgCH,AvgCD,AvgCA
2104,2023/2024,2023-09-24,13:30:00,Altach,Austria Vienna,2,1,H,2.91,3.41,2.35
2105,2023/2024,2023-09-24,13:30:00,LASK,Hartberg,0,0,D,1.71,4.01,4.43
2106,2023/2024,2023-09-24,16:00:00,SK Rapid,Sturm Graz,1,1,D,2.79,3.55,2.37
2107,2023/2024,2023-09-30,16:00:00,A. Lustenau,Salzburg,0,4,A,12.91,7.31,1.18
2108,2023/2024,2023-09-30,16:00:00,BW Linz,A. Klagenfurt,0,0,D,2.63,3.32,2.63
2109,2023/2024,2023-09-30,16:00:00,Wolfsberger AC,LASK,2,1,H,3.05,3.42,2.27
2110,2023/2024,2023-10-01,13:30:00,Hartberg,Altach,0,0,D,2.03,3.44,3.58
2111,2023/2024,2023-10-01,13:30:00,Sturm Graz,Tirol,1,0,H,1.25,6.18,9.86
2112,2023/2024,2023-10-01,16:00:00,Austria Vienna,SK Rapid,0,0,D,2.87,3.63,2.28
2113,2023/2024,2023-10-07,16:00:00,A. Lustenau,SK Rapid,0,5,A,6.76,4.9,1.4
2114,2023/2024,2023-10-07,16:00:00,Austria Vienna,BW Linz,4,0,H,1.89,3.76,3.73
2115,2023/2024,2023-10-07,16:00:00,Hartberg,Tirol,3,0,H,1.57,4.25,5.18
2116,2023/2024,2023-10-08,13:30:00,LASK,Altach,1,0,H,1.8,3.57,4.38
2117,2023/2024,2023-10-08,13:30:00,Wolfsberger AC,Sturm Graz,1,2,A,4.03,3.68,1.83
2118,2023/2024,2023-10-08,16:00:00,A. Klagenfurt,Salzburg,2,2,D,6.83,4.78,1.41
2119,2023/2024,2023-10-21,16:00:00,BW Linz,A. Lustenau,0,0,D,1.68,3.96,4.65
2120,2023/2024,2023-10-21,16:00:00,Salzburg,LASK,0,1,A,1.55,4.28,5.45
2121,2023/2024,2023-10-21,16:00:00,Sturm Graz,Hartberg,2,1,H,1.69,3.92,4.67
2122,2023/2024,2023-10-22,13:30:00,Altach,Wolfsberger AC,0,0,D,2.53,3.33,2.73
2123,2023/2024,2023-10-22,13:30:00,Tirol,Austria Vienna,0,2,A,3.96,3.93,1.8
2124,2023/2024,2023-10-22,16:00:00,SK Rapid,A. Klagenfurt,2,3,A,1.53,4.32,5.75
2125,2023/2024,2023-10-28,16:00:00,A. Klagenfurt,Tirol,1,0,H,1.75,3.79,4.41
2126,2023/2024,2023-10-28,16:00:00,BW Linz,Wolfsberger AC,2,0,H,2.65,3.4,2.55
2127,2023/2024,2023-10-28,16:00:00,Salzburg,Altach,3,0,H,1.28,5.68,9.83
2128,2023/2024,2023-10-29,13:30:00,A. Lustenau,Hartberg,0,4,A,4.4,3.92,1.72
2129,2023/2024,2023-10-29,13:30:00,Sturm Graz,Austria Vienna,0,1,A,1.71,3.88,4.55
2130,2023/2024,2023-10-29,16:00:00,SK Rapid,LASK,3,3,D,2.07,3.6,3.3
2131,2023/2024,2023-11-04,16:00:00,Austria Vienna,A. Lustenau,1,0,H,1.28,5.69,9.61
2132,2023/2024,2023-11-04,16:00:00,Tirol,Salzburg,0,2,A,10.32,6.21,1.24
2133,2023/2024,2023-11-04,16:00:00,Wolfsberger AC,A. Klagenfurt,4,0,H,2.09,3.53,3.34
2134,2023/2024,2023-11-05,13:30:00,Altach,SK Rapid,0,2,A,4.16,3.71,1.82
2135,2023/2024,2023-11-05,13:30:00,Hartberg,BW Linz,3,2,H,1.77,3.65,4.47
2136,2023/2024,2023-11-05,16:00:00,LASK,Sturm Graz,3,1,H,2.75,3.3,2.52
2137,2023/2024,2023-11-11,16:00:00,A. Lustenau,Wolfsberger AC,2,3,A,4.53,3.85,1.71
2138,2023/2024,2023-11-11,16:00:00,Hartberg,SK Rapid,1,0,H,3.35,3.7,2.03
2139,2023/2024,2023-11-11,16:00:00,Tirol,Altach,5,1,H,3.42,3.42,2.09
2140,2023/2024,2023-11-12,13:30:00,A. Klagenfurt,Sturm Graz,0,3,A,4.4,3.7,1.77
2141,2023/2024,2023-11-12,13:30:00,BW Linz,LASK,2,0,H,4.47,3.58,1.79
2142,2023/2024,2023-11-12,16:00:00,Austria Vienna,Salzburg,0,0,D,4.04,3.79,1.81
2143,2023/2024,2023-11-25,16:00:00,LASK,Tirol,1,0,H,1.34,5.14,8.17
2144,2023/2024,2023-11-25,16:00:00,Salzburg,Hartberg,3,2,H,1.5,4.46,5.88
2145,2023/2024,2023-11-25,16:00:00,Sturm Graz,A. Lustenau,2,0,H,1.21,6.44,12.52
2146,2023/2024,2023-11-26,13:30:00,Altach,A. Klagenfurt,0,1,A,2.11,3.21,3.6
2147,2023/2024,2023-11-26,13:30:00,Wolfsberger AC,Austria Vienna,1,0,H,2.46,3.44,2.74
2148,2023/2024,2023-11-26,16:00:00,SK Rapid,BW Linz,1,0,H,1.35,5.08,8.02
2149,2023/2024,2023-12-03,13:30:00,BW Linz,Sturm Graz,1,1,D,4.03,3.49,1.89
2150,2023/2024,2023-12-03,13:30:00,Salzburg,Wolfsberger AC,1,0,H,1.56,4.3,5.32
2151,2023/2024,2023-12-03,16:00:00,Austria Vienna,LASK,0,0,D,2.4,3.38,2.85
2152,2023/2024,2023-12-04,18:00:00,A. Klagenfurt,Hartberg,1,1,D,3.7,3.48,1.99
2153,2023/2024,2023-12-05,18:00:00,Altach,A. Lustenau,3,0,H,1.66,3.64,5.4
2154,2023/2024,2023-12-05,18:00:00,Tirol,SK Rapid,1,2,A,5.91,4.72,1.47
2155,2023/2024,2023-12-09,13:30:00,SK Rapid,Salzburg,0,1,A,2.55,3.6,2.57
2156,2023/2024,2023-12-09,16:00:00,A. Klagenfurt,Austria Vienna,2,2,D,3.49,3.5,2.04
2157,2023/2024,2023-12-09,16:00:00,A. Lustenau,LASK,1,3,A,8.19,4.94,1.35
2158,2023/2024,2023-12-10,13:30:00,BW Linz,Tirol,1,2,A,2.11,3.43,3.32
2159,2023/2024,2023-12-10,13:30:00,Hartberg,Wolfsberger AC,2,0,H,2.56,3.44,2.61
2160,2023/2024,2023-12-10,16:00:00,Sturm Graz,Altach,1,0,H,1.54,4.13,5.85
2161,2023/2024,2024-02-09,19:30:00,Salzburg,Sturm Graz,1,1,D,1.96,3.43,3.76
2162,2023/2024,2024-02-10,16:00:00,Altach,BW Linz,1,1,D,2.25,3.1,3.34
2163,2023/2024,2024-02-10,16:00:00,Austria Vienna,Hartberg,3,1,H,2.04,3.54,3.43
2164,2023/2024,2024-02-11,13:30:00,Tirol,A. Lustenau,0,2,A,1.73,3.74,4.58
2165,2023/2024,2024-02-11,13:30:00,Wolfsberger AC,SK Rapid,0,2,A,3.4,3.56,2.05
2166,2023/2024,2024-02-11,16:00:00,LASK,A. Klagenfurt,2,2,D,1.48,4.3,6.22
2167,2023/2024,2024-02-17,16:00:00,Austria Vienna,Altach,2,1,H,1.82,3.54,4.25
2168,2023/2024,2024-02-17,16:00:00,BW Linz,Salzburg,1,1,D,7.14,4.24,1.45
2169,2023/2024,2024-02-17,16:00:00,Wolfsberger AC,Tirol,4,1,H,1.76,3.79,4.3
2170,2023/2024,2024-02-18,13:30:00,A. Lustenau,A. Klagenfurt,0,1,A,3.44,3.25,2.14
2171,2023/2024,2024-02-18,13:30:00,Hartberg,LASK,0,0,D,2.95,3.45,2.29
2172,2023/2024,2024-02-18,16:00:00,Sturm Graz,SK Rapid,1,1,D,2.1,3.57,3.22
2173,2023/2024,2024-02-24,16:00:00,Altach,Hartberg,1,2,A,2.49,3.24,2.81
2174,2023/2024,2024-02-24,16:00:00,LASK,Wolfsberger AC,0,1,A,1.78,3.63,4.35
2175,2023/2024,2024-02-24,16:00:00,Salzburg,A. Lustenau,7,0,H,1.09,9.15,23.49
2176,2023/2024,2024-02-25,13:30:00,A. Klagenfurt,BW Linz,2,0,H,2.27,3.17,3.23
2177,2023/2024,2024-02-25,13:30:00,Tirol,Sturm Graz,0,2,A,5.2,3.98,1.61
2178,2023/2024,2024-02-25,16:00:00,SK Rapid,Austria Vienna,3,0,H,1.79,3.7,4.28
2179,2023/2024,2024-03-03,16:00:00,Altach,LASK,0,0,D,3.59,3.16,2.12
2180,2023/2024,2024-03-03,16:00:00,BW Linz,Austria Vienna,1,2,A,3.37,3.26,2.17
2181,2023/2024,2024-03-03,16:00:00,Salzburg,A. Klagenfurt,1,0,H,1.25,5.68,11.38
2182,2023/2024,2024-03-03,16:00:00,SK Rapid,A. Lustenau,1,1,D,1.15,7.52,15.24
2183,2023/2024,2024-03-03,16:00:00,Sturm Graz,Wolfsberger AC,4,0,H,1.77,3.78,4.24
2184,2023/2024,2024-03-03,16:00:00,Tirol,Hartberg,1,0,H,3.34,3.43,2.11
2185,2023/2024,2024-03-09,16:00:00,LASK,Salzburg,0,1,A,4.04,3.54,1.87
2186,2023/2024,2024-03-10,16:00:00,A. Klagenfurt,SK Rapid,1,1,D,3.58,2.78,2.31
2187,2023/2024,2024-03-10,16:00:00,A. Lustenau,BW Linz,2,0,H,3.72,3.25,2.04
2188,2023/2024,2024-03-10,16:00:00,Austria Vienna,Tirol,2,0,H,1.47,4.37,6.47
2189,2023/2024,2024-03-10,16:00:00,Hartberg,Sturm Graz,1,1,D,3.3,3.22,2.21
2190,2023/2024,2024-03-10,16:00:00,Wolfsberger AC,Altach,1,1,D,2.6,3.1,2.78
2191,2023/2024,2024-03-15,18:30:00,SK Rapid,LASK,0,0,D,2.43,3.29,2.87
2192,2023/2024,2024-03-16,16:00:00,Altach,Austria Vienna,1,1,D,2.63,3.15,2.73
2193,2023/2024,2024-03-16,16:00:00,BW Linz,A. Lustenau,0,0,D,1.75,3.44,5.01
2194,2023/2024,2024-03-16,16:00:00,Tirol,Wolfsberger AC,1,1,D,2.85,3.19,2.5
2195,2023/2024,2024-03-17,13:30:00,A. Klagenfurt,Sturm Graz,0,4,A,4.89,3.68,1.7
2196,2023/2024,2024-03-17,16:00:00,Salzburg,Hartberg,5,1,H,1.26,5.61,10.9
2197,2023/2024,2024-03-29,18:30:00,Austria Vienna,BW Linz,0,0,D,1.65,3.69,5.21
2198,2023/2024,2024-03-30,16:00:00,A. Lustenau,Tirol,1,2,A,3.62,3.1,2.14
2199,2023/2024,2024-03-30,16:00:00,Wolfsberger AC,Altach,0,0,D,2.66,3.08,2.73
2200,2023/2024,2024-03-31,13:30:00,Hartberg,SK Rapid,0,3,A,3.28,3.39,2.14
2201,2023/2024,2024-03-31,13:30:00,LASK,A. Klagenfurt,1,0,H,1.7,3.67,4.93
2202,2023/2024,2024-03-31,16:00:00,Sturm Graz,Salzburg,0,1,A,3.47,3.33,2.09
2203,2023/2024,2024-04-05,18:30:00,Altach,Tirol,0,0,D,2.03,3.17,3.91
2204,2023/2024,2024-04-06,16:00:00,Austria Vienna,A. Lustenau,1,1,D,1.35,4.67,8.62
2205,2023/2024,2024-04-06,18:30:00,BW Linz,Wolfsberger AC,0,0,D,2.66,3.01,2.8
2206,2023/2024,2024-04-07,13:30:00,A. Klagenfurt,Hartberg,2,2,D,2.51,3.06,2.93
2207,2023/2024,2024-04-07,13:30:00,Sturm Graz,LASK,1,0,H,1.97,3.37,3.85
2208,2023/2024,2024-04-07,16:00:00,Salzburg,SK Rapid,1,1,D,1.7,3.74,4.72
2209,2023/2024,2024-04-12,18:30:00,LASK,Salzburg,3,1,H,4.17,3.54,1.84
2210,2023/2024,2024-04-13,16:00:00,A. Lustenau,Altach,0,1,A,4.79,3.36,1.79
2211,2023/2024,2024-04-13,16:00:00,Tirol,BW Linz,2,1,H,2.57,2.99,2.93
2212,2023/2024,2024-04-13,16:00:00,Wolfsberger AC,Austria Vienna,0,1,A,2.88,3.12,2.51
2213,2023/2024,2024-04-14,13:30:00,Hartberg,Sturm Graz,1,3,A,4.89,3.68,1.7
2214,2023/2024,2024-04-14,16:00:00,SK Rapid,A. Klagenfurt,1,1,D,1.59,3.96,5.34
2215,2023/2024,2024-04-19,18:30:00,Sturm Graz,SK Rapid,1,0,H,1.83,3.64,4.12
2216,2023/2024,2024-04-20,16:00:00,Altach,BW Linz,2,2,D,1.98,2.96,4.51
2217,2023/2024,2024-04-20,16:00:00,Austria Vienna,Tirol,3,0,H,1.78,3.55,4.53
2218,2023/2024,2024-04-20,16:00:00,Wolfsberger AC,A. Lustenau,1,1,D,1.68,3.63,5.16
2219,2023/2024,2024-04-21,13:30:00,LASK,Hartberg,1,3,A,1.77,3.64,4.4
2220,2023/2024,2024-04-21,16:00:00,Salzburg,A. Klagenfurt,4,2,H,1.28,5.55,9.75
2221,2023/2024,2024-04-23,17:30:00,A. Lustenau,Wolfsberger AC,1,2,A,3.73,3.25,2.04
2222,2023/2024,2024-04-23,17:30:00,Tirol,Austria Vienna,1,0,H,3.52,3.42,2.05
2223,2023/2024,2024-04-23,19:30:00,BW Linz,Altach,2,1,H,2.93,2.84,2.68
2224,2023/2024,2024-04-24,17:30:00,A. Klagenfurt,Salzburg,4,3,H,8.23,5.12,1.34
2225,2023/2024,2024-04-24,17:30:00,Hartberg,LASK,1,2,A,3.24,3.33,2.19
2226,2023/2024,2024-04-24,19:30:00,SK Rapid,Sturm Graz,1,3,A,3.47,3.33,2.12
2227,2023/2024,2024-04-26,18:30:00,Austria Vienna,Altach,2,2,D,1.75,3.53,4.69
2228,2023/2024,2024-04-27,16:00:00,Tirol,A. Lustenau,0,0,D,1.68,3.67,4.99
2229,2023/2024,2024-04-27,16:00:00,Wolfsberger AC,BW Linz,0,2,A,2.38,3.1,3.05
2230,2023/2024,2024-04-28,13:30:00,Hartberg,A. Klagenfurt,3,2,H,2.08,3.47,3.33
2231,2023/2024,2024-04-28,13:30:00,LASK,SK Rapid,5,0,H,2.1,3.38,3.38
2232,2023/2024,2024-04-28,16:00:00,Salzburg,Sturm Graz,2,2,D,2.11,3.49,3.24
2233,2023/2024,2024-05-03,18:30:00,A. Lustenau,Austria Vienna,2,0,H,4.85,3.79,1.69
2234,2023/2024,2024-05-04,16:00:00,Altach,Wolfsberger AC,0,1,A,2.09,3.14,3.7
2235,2023/2024,2024-05-04,16:00:00,BW Linz,Tirol,3,2,H,2.12,3.15,3.59
2236,2023/2024,2024-05-05,13:30:00,A. Klagenfurt,LASK,0,2,A,4.11,3.81,1.78
2237,2023/2024,2024-05-05,13:30:00,Sturm Graz,Hartberg,1,1,D,1.45,4.46,6.38
2238,2023/2024,2024-05-05,16:00:00,SK Rapid,Salzburg,2,0,H,4.02,4.02,1.75
2239,2023/2024,2024-05-11,16:00:00,A. Lustenau,BW Linz,1,0,H,3.15,3.28,2.26
2240,2023/2024,2024-05-11,16:00:00,Austria Vienna,Wolfsberger AC,0,4,A,1.7,3.82,4.7
2241,2023/2024,2024-05-11,16:00:00,Tirol,Altach,0,1,A,3.11,3.0,2.44
2242,2023/2024,2024-05-12,16:00:00,A. Klagenfurt,SK Rapid,0,1,A,4.16,3.95,1.75
2243,2023/2024,2024-05-12,16:00:00,Hartberg,Salzburg,1,5,A,5.33,4.59,1.51
2244,2023/2024,2024-05-12,16:00:00,LASK,Sturm Graz,2,2,D,2.68,3.33,2.55
2245,2023/2024,2024-05-18,16:00:00,Altach,A. Lustenau,2,2,D,1.62,3.95,5.13
2246,2023/2024,2024-05-18,16:00:00,BW Linz,Austria Vienna,1,2,A,3.31,3.55,2.07
2247,2023/2024,2024-05-18,16:00:00,Wolfsberger AC,Tirol,3,1,H,2.06,3.49,3.4
2248,2023/2024,2024-05-19,16:00:00,Salzburg,LASK,7,1,H,1.39,5.12,6.67
2249,2023/2024,2024-05-19,16:00:00,SK Rapid,Hartberg,0,3,A,1.78,3.94,4.02
2250,2023/2024,2024-05-19,16:00:00,Sturm Graz,A. Klagenfurt,2,0,H,1.28,5.78,9.14
2251,2023/2024,2024-05-21,18:00:00,Wolfsberger AC,Austria Vienna,1,2,A,3.45,3.46,2.05
2252,2023/2024,2024-05-24,18:30:00,Austria Vienna,Hartberg,2,1,H,2.19,3.38,3.17
2253,2023/2024,2024-05-28,18:00:00,Hartberg,Austria Vienna,0,1,A,2.46,3.67,2.57
2254,2024/2025,2024-08-02,19:30:00,Grazer AK,Salzburg,2,3,A,8.82,5.86,1.28
2255,2024/2025,2024-08-03,16:00:00,Altach,Tirol,1,2,A,1.88,3.5,4.01
2256,2024/2025,2024-08-03,16:00:00,Hartberg,LASK,1,2,A,3.27,3.58,2.08
2257,2024/2025,2024-08-03,18:30:00,Wolfsberger AC,A. Klagenfurt,4,1,H,1.82,3.8,3.93
2258,2024/2025,2024-08-04,16:00:00,BW Linz,Austria Vienna,1,0,H,2.44,3.45,2.73
2259,2024/2025,2024-08-04,16:00:00,SK Rapid,Sturm Graz,1,0,H,2.82,3.42,2.39
2260,2024/2025,2024-08-10,16:00:00,LASK,Altach,1,2,A,1.64,3.88,5.08
2261,2024/2025,2024-08-10,16:00:00,Tirol,Grazer AK,0,0,D,2.2,3.4,3.16
2262,2024/2025,2024-08-10,18:30:00,Salzburg,BW Linz,5,1,H,1.32,5.51,7.95
2263,2024/2025,2024-08-11,16:00:00,A. Klagenfurt,SK Rapid,1,1,D,4.3,3.95,1.73
2264,2024/2025,2024-08-11,16:00:00,Austria Vienna,Wolfsberger AC,3,1,H,2.15,3.65,3.05
2265,2024/2025,2024-08-11,16:00:00,Sturm Graz,Hartberg,2,0,H,1.54,4.4,5.26
2266,2024/2025,2024-08-17,16:00:00,A. Klagenfurt,Sturm Graz,0,2,A,7.14,4.76,1.39
2267,2024/2025,2024-08-17,16:00:00,Grazer AK,BW Linz,2,2,D,2.06,3.45,3.48
2268,2024/2025,2024-08-17,18:30:00,LASK,Salzburg,0,1,A,3.5,4.02,1.9
2269,2024/2025,2024-08-18,16:00:00,Altach,Wolfsberger AC,2,0,H,2.35,3.36,2.92
2270,2024/2025,2024-08-18,16:00:00,Hartberg,Austria Vienna,1,1,D,2.66,3.6,2.45
2271,2024/2025,2024-08-18,16:00:00,SK Rapid,Tirol,2,0,H,1.35,5.06,7.86
2272,2024/2025,2024-08-24,16:00:00,Tirol,A. Klagenfurt,0,1,A,2.3,3.49,2.91
2273,2024/2025,2024-08-24,18:30:00,Sturm Graz,Altach,2,1,H,1.51,4.13,6.25
2274,2024/2025,2024-08-25,16:00:00,Austria Vienna,LASK,2,1,H,2.28,3.58,2.88
2275,2024/2025,2024-08-25,16:00:00,BW Linz,SK Rapid,3,0,H,4.43,3.57,1.78
2276,2024/2025,2024-08-25,16:00:00,Wolfsberger AC,Grazer AK,4,2,H,2.04,3.54,3.42
2277,2024/2025,2024-08-31,16:00:00,A. Klagenfurt,BW Linz,3,1,H,2.67,3.46,2.49
2278,2024/2025,2024-08-31,16:00:00,Hartberg,Grazer AK,1,1,D,1.92,3.87,3.48
2279,2024/2025,2024-08-31,18:30:00,Sturm Graz,Tirol,4,2,H,1.31,5.42,8.27
2280,2024/2025,2024-09-01,16:00:00,Altach,Austria Vienna,1,1,D,3.03,3.62,2.17
2281,2024/2025,2024-09-01,16:00:00,LASK,Wolfsberger AC,1,5,A,1.94,3.67,3.58
2282,2024/2025,2024-09-01,16:00:00,SK Rapid,Salzburg,3,2,H,3.42,3.95,1.92
2283,2024/2025,2024-09-14,16:00:00,Wolfsberger AC,SK Rapid,1,1,D,3.0,3.72,2.16
2284,2024/2025,2024-09-14,18:30:00,BW Linz,LASK,1,0,H,3.59,3.49,2.0
2285,2024/2025,2024-09-15,13:30:00,Grazer AK,Altach,1,1,D,2.37,3.36,2.91
2286,2024/2025,2024-09-21,16:00:00,A. Klagenfurt,Hartberg,2,2,D,2.83,3.59,2.31
2287,2024/2025,2024-09-21,16:00:00,Altach,BW Linz,0,1,A,2.31,3.26,3.08
2288,2024/2025,2024-09-21,16:00:00,LASK,Grazer AK,4,2,H,1.75,3.84,4.27
2289,2024/2025,2024-09-22,13:30:00,Sturm Graz,Wolfsberger AC,0,3,A,1.7,4.09,4.38
2290,2024/2025,2024-09-22,13:30:00,Tirol,Salzburg,0,0,D,8.72,5.81,1.29
2291,2024/2025,2024-09-22,16:00:00,SK Rapid,Austria Vienna,2,1,H,1.72,4.13,4.2
2292,2024/2025,2024-09-25,17:30:00,Austria Vienna,Sturm Graz,2,2,D,2.72,3.58,2.39
2293,2024/2025,2024-09-26,17:30:00,Hartberg,Tirol,1,0,H,1.93,3.66,3.63
2294,2024/2025,2024-09-28,16:00:00,BW Linz,Sturm Graz,1,2,A,3.42,3.5,2.05
2295,2024/2025,2024-09-28,16:00:00,Salzburg,Austria Vienna,2,0,H,1.43,5.15,5.79
2296,2024/2025,2024-09-28,16:00:00,SK Rapid,LASK,1,1,D,1.85,3.88,3.74
2297,2024/2025,2024-09-29,13:30:00,Hartberg,Altach,2,0,H,1.96,3.41,3.82
2298,2024/2025,2024-09-29,13:30:00,Wolfsberger AC,Tirol,1,3,A,1.62,4.03,4.94
2299,2024/2025,2024-09-29,16:00:00,Grazer AK,A. Klagenfurt,0,1,A,2.25,3.38,3.09
2300,2024/2025,2024-10-05,16:00:00,Austria Vienna,Grazer AK,2,1,H,1.69,4.11,4.38
2301,2024/2025,2024-10-05,16:00:00,Tirol,BW Linz,1,1,D,2.72,3.18,2.61
2302,2024/2025,2024-10-05,16:00:00,Wolfsberger AC,Hartberg,2,3,A,2.35,3.3,2.99
2303,2024/2025,2024-10-06,13:30:00,Altach,SK Rapid,0,1,A,4.37,3.95,1.71
2304,2024/2025,2024-10-06,13:30:00,LASK,A. Klagenfurt,4,0,H,1.62,4.12,4.88
2305,2024/2025,2024-10-06,16:00:00,Sturm Graz,Salzburg,5,0,H,3.52,3.77,1.93
2306,2024/2025,2024-10-19,16:00:00,BW Linz,Wolfsberger AC,0,1,A,2.42,3.42,2.78
2307,2024/2025,2024-10-19,16:00:00,Salzburg,Altach,2,1,H,1.26,5.86,9.59
2308,2024/2025,2024-10-19,16:00:00,Sturm Graz,Grazer AK,5,2,H,1.39,4.83,7.08
2309,2024/2025,2024-10-20,13:30:00,A. Klagenfurt,Austria Vienna,0,1,A,3.29,3.67,2.05
2310,2024/2025,2024-10-20,13:30:00,Tirol,LASK,1,2,A,3.41,3.48,2.07
2311,2024/2025,2024-10-20,16:00:00,SK Rapid,Hartberg,2,1,H,1.53,4.6,5.21
2312,2024/2025,2024-10-26,16:00:00,Altach,A. Klagenfurt,2,2,D,2.13,3.4,3.34
2313,2024/2025,2024-10-26,16:00:00,Austria Vienna,Tirol,3,0,H,1.56,4.28,5.2
2314,2024/2025,2024-10-26,16:00:00,Hartberg,BW Linz,2,1,H,2.03,3.52,3.49
2315,2024/2025,2024-10-27,13:30:00,Grazer AK,SK Rapid,1,1,D,5.95,4.4,1.5
2316,2024/2025,2024-10-27,13:30:00,Wolfsberger AC,Salzburg,0,0,D,4.33,4.07,1.7
2317,2024/2025,2024-10-27,16:00:00,LASK,Sturm Graz,1,2,A,2.68,3.45,2.49
2318,2024/2025,2024-11-02,16:00:00,LASK,Hartberg,1,1,D,1.86,3.52,4.22
2319,2024/2025,2024-11-02,16:00:00,Salzburg,Grazer AK,0,0,D,1.25,6.34,9.79
2320,2024/2025,2024-11-02,16:00:00,Sturm Graz,SK Rapid,1,1,D,2.35,3.49,2.87
2321,2024/2025,2024-11-03,13:30:00,A. Klagenfurt,Wolfsberger AC,2,1,H,3.18,3.38,2.21
2322,2024/2025,2024-11-03,13:30:00,Tirol,Altach,1,0,H,2.99,3.26,2.37
2323,2024/2025,2024-11-03,16:00:00,Austria Vienna,BW Linz,2,1,H,1.84,3.68,4.0
2324,2024/2025,2024-11-09,16:00:00,Grazer AK,Tirol,2,1,H,1.89,3.49,4.02
2325,2024/2025,2024-11-09,16:00:00,Hartberg,Sturm Graz,1,2,A,3.61,3.59,1.96
2326,2024/2025,2024-11-09,16:00:00,Wolfsberger AC,Austria Vienna,0,1,A,2.86,3.39,2.39
2327,2024/2025,2024-11-10,13:30:00,Altach,LASK,1,2,A,3.57,3.27,2.1
2328,2024/2025,2024-11-10,13:30:00,BW Linz,Salzburg,2,0,H,5.44,4.31,1.54
2329,2024/2025,2024-11-10,16:00:00,SK Rapid,A. Klagenfurt,2,0,H,1.44,4.59,6.53
2330,2024/2025,2024-11-23,16:00:00,Salzburg,LASK,1,2,A,1.75,3.82,4.34
2331,2024/2025,2024-11-23,16:00:00,Sturm Graz,A. Klagenfurt,7,0,H,1.34,4.95,8.56
2332,2024/2025,2024-11-23,16:00:00,Tirol,SK Rapid,0,0,D,6.56,4.41,1.45
2333,2024/2025,2024-11-24,13:30:00,BW Linz,Grazer AK,1,2,A,2.05,3.29,3.69
2334,2024/2025,2024-11-24,13:30:00,Wolfsberger AC,Altach,2,0,H,1.88,3.45,4.09
2335,2024/2025,2024-11-24,16:00:00,Austria Vienna,Hartberg,1,0,H,1.92,3.63,3.72
2336,2024/2025,2024-11-30,16:00:00,Altach,Sturm Graz,1,1,D,5.47,3.88,1.6
2337,2024/2025,2024-11-30,16:00:00,Grazer AK,Wolfsberger AC,3,4,A,3.01,3.24,2.37
2338,2024/2025,2024-11-30,16:00:00,Hartberg,Salzburg,1,1,D,3.99,3.93,1.79
2339,2024/2025,2024-12-01,13:30:00,A. Klagenfurt,Tirol,0,3,A,2.26,3.12,3.33
2340,2024/2025,2024-12-01,13:30:00,SK Rapid,BW Linz,0,1,A,1.59,3.93,5.49
2341,2024/2025,2024-12-01,16:00:00,LASK,Austria Vienna,1,3,A,2.26,3.3,3.13
2342,2024/2025,2024-12-04,19:30:00,Salzburg,Hartberg,4,0,H,1.32,5.31,8.68
2343,2024/2025,2024-12-07,16:00:00,Salzburg,SK Rapid,2,2,D,2.2,3.46,3.14
2344,2024/2025,2024-12-07,16:00:00,Tirol,Sturm Graz,0,3,A,6.84,4.29,1.46
2345,2024/2025,2024-12-07,16:00:00,Wolfsberger AC,LASK,2,1,H,2.63,3.28,2.65
2346,2024/2025,2024-12-08,13:30:00,BW Linz,A. Klagenfurt,2,1,H,1.75,3.74,4.42
2347,2024/2025,2024-12-08,13:30:00,Grazer AK,Hartberg,0,3,A,2.43,3.35,2.82
2348,2024/2025,2024-12-08,16:00:00,Austria Vienna,Altach,3,0,H,1.49,4.09,6.84
2349,2024/2025,2024-12-14,16:00:00,Salzburg,A. Klagenfurt,3,0,H,1.15,8.35,16.11
2350,2024/2025,2025-02-07,19:30:00,Sturm Graz,Austria Vienna,2,2,D,2.18,3.19,3.45
2351,2024/2025,2025-02-08,16:00:00,Altach,Grazer AK,1,2,A,2.13,3.2,3.57
2352,2024/2025,2025-02-08,16:00:00,SK Rapid,Wolfsberger AC,1,3,A,1.74,3.74,4.53
2353,2024/2025,2025-02-09,13:30:00,A. Klagenfurt,Salzburg,0,0,D,6.5,4.65,1.44
2354,2024/2025,2025-02-09,13:30:00,Tirol,Hartberg,0,0,D,3.13,3.25,2.29
2355,2024/2025,2025-02-09,16:00:00,LASK,BW Linz,0,0,D,2.33,3.03,3.29
2356,2024/2025,2025-02-15,16:00:00,BW Linz,Altach,1,3,A,2.01,3.15,4.03
2357,2024/2025,2025-02-15,16:00:00,Salzburg,Tirol,1,1,D,1.37,4.78,7.78
2358,2024/2025,2025-02-15,16:00:00,Wolfsberger AC,Sturm Graz,3,0,H,3.0,3.38,2.3
2359,2024/2025,2025-02-16,13:30:00,Grazer AK,LASK,0,0,D,3.55,3.32,2.08
2360,2024/2025,2025-02-16,13:30:00,Hartberg,A. Klagenfurt,1,1,D,1.85,3.56,4.15
2361,2024/2025,2025-02-16,16:00:00,Austria Vienna,SK Rapid,2,1,H,2.93,3.17,2.46
2362,2024/2025,2025-02-22,16:00:00,A. Klagenfurt,Grazer AK,4,2,H,2.63,3.14,2.74
2363,2024/2025,2025-02-22,16:00:00,Austria Vienna,Salzburg,0,1,A,2.63,3.27,2.65
